location_name,year,cause_name,val,total_deaths,share
Nepal,2000,HIV/AIDS - Extensively drug-resistant Tuberculosis,0.1567449564561647,197330.3272502659,7.94327758132036e-07
Nepal,2000,Invasive Non-typhoidal Salmonella (iNTS),80.92412304606435,197330.3272502659,0.0004100947085717424
Nepal,2000,"Myelodysplastic, myeloproliferative, and other hematopoietic neoplasms",7.756492597462427,197330.3272502659,3.930714911157669e-05
Nepal,2000,Non-rheumatic calcific aortic valve disease,59.02955143422401,197330.3272502659,0.00029914079734616396
Nepal,2000,Non-rheumatic degenerative mitral valve disease,39.582185771003154,197330.3272502659,0.0002005884565366514
Nepal,2000,Other non-rheumatic valve diseases,0.8160505108616589,197330.3272502659,4.135454099899686e-06
Nepal,2000,Nonalcoholic fatty liver disease including cirrhosis,67.07727333033351,197330.3272502659,0.00033992379308864256
Nepal,2000,Diabetes mellitus type 1,180.9663669737288,197330.3272502659,0.0009170732623587891
Nepal,2000,Diabetes mellitus type 2,2560.285439560009,197330.3272502659,0.012974617106436482
Nepal,2000,Cystic echinococcosis,43.09584015096942,197330.3272502659,0.00021839440876370082
Nepal,2000,Dengue,258.3597228929228,197330.3272502659,0.001309275297381207
Nepal,2000,Yellow fever,0.0,197330.3272502659,0.0
Nepal,2000,Rabies,714.5869136271505,197330.3272502659,0.003621272632467028
Nepal,2000,Ascariasis,9.530369528221966,197330.3272502659,4.829652725470319e-05
Nepal,2000,Other neglected tropical diseases,37.01734735990617,197330.3272502659,0.00018759076658783725
Nepal,2000,Maternal hemorrhage,1076.0576947639656,197330.3272502659,0.0054530781444417625
Nepal,2000,Maternal sepsis and other maternal infections,108.1567311446995,197330.3272502659,0.0005480998924586427
Nepal,2000,Maternal hypertensive disorders,210.90621603375956,197330.3272502659,0.001068797781733144
Nepal,2000,Maternal obstructed labor and uterine rupture,138.8171867724231,197330.3272502659,0.0007034761899338817
Nepal,2000,Ectopic pregnancy,0.3826480296542085,197330.3272502659,1.939124284575436e-06
Nepal,2000,Indirect maternal deaths,300.8740266545575,197330.3272502659,0.0015247226863054427
Nepal,2000,Late maternal deaths,33.00441204088812,197330.3272502659,0.00016725463592339755
Nepal,2000,Neonatal preterm birth,4488.141117967027,197330.3272502659,0.022744304844104894
Nepal,2000,Neonatal encephalopathy due to birth asphyxia and trauma,7991.454470719567,197330.3272502659,0.040497852418722925
Nepal,2000,Neonatal sepsis and other neonatal infections,2914.1232642920845,197330.3272502659,0.014767741506840064
Nepal,2000,Hemolytic disease and other neonatal jaundice,1800.8103613412034,197330.3272502659,0.00912586720163551
Nepal,2000,Other neonatal disorders,2441.3271089575605,197330.3272502659,0.01237177854502479
Nepal,2000,Protein-energy malnutrition,3405.573046416859,197330.3272502659,0.017258234422819922
Nepal,2000,Other nutritional deficiencies,640.510465884936,197330.3272502659,0.003245879509805926
Nepal,2000,Syphilis,634.6506830427453,197330.3272502659,0.003216184211957669
Nepal,2000,Chlamydial infection,8.718470553674985,197330.3272502659,4.4182111666078116e-05
Nepal,2000,Gonococcal infection,3.1028779346751336,197330.3272502659,1.5724283124204634e-05
Nepal,2000,Other sexually transmitted infections,26.6234289614949,197330.3272502659,0.00013491808042120917
Nepal,2000,Acute hepatitis A,1064.9710263092818,197330.3272502659,0.0053968948470785386
Nepal,2000,Vascular intestinal disorders,111.69194020152484,197330.3272502659,0.000566015076131053
Nepal,2000,Gallbladder and biliary diseases,88.46154392428119,197330.3272502659,0.00044829168003197536
Nepal,2000,Pancreatitis,462.3831814560332,197330.3272502659,0.0023431937092447614
Nepal,2001,Motor vehicle road injuries,542.2547122447395,193475.1720541984,0.002802709549175835
Nepal,2001,Other road injuries,10.367388903162135,193475.1720541984,5.358511272060225e-05
Nepal,2001,Other transport injuries,125.43902512927946,193475.1720541984,0.0006483468850160272
Nepal,2001,Maternal abortion and miscarriage,209.34901337343405,193475.1720541984,0.001082045882945585
Nepal,2001,Liver cancer due to NASH,17.556134154636265,193475.1720541984,9.074101843785025e-05
Nepal,2001,Chronic kidney disease due to diabetes mellitus type 1,123.34014636507852,193475.1720541984,0.0006374985743934479
Nepal,2001,Chronic kidney disease due to diabetes mellitus type 2,396.01063315371306,193475.1720541984,0.0020468292078467732
